0	17	34	51	68	85	102	119	136	153	170	187	204	221	238	255	272	289	306	323	340	357	374	391	408	425	442	459	476	493	510	527	544	561	578	595	612	629	646	663	680	697	714	731	748	765	782	799	816	833	
0.992521	0.987967	0.983748	0.979667	0.975634	0.971584	0.96745	0.963137	0.9585	0.953273	0.946906	0.938052	0.922453	0.878851	0.596107	0.0421854	2.66622e-05	6.98204e-12	4.68987e-25	3.35282e-26	-7.97196e-26	2.51089e-26	-7.14928e-26	6.3288e-27	-3.66095e-26	2.74551e-26	-1.49502e-26	3.09897e-26	1.59613e-26	-4.11454e-26	6.00651e-26	-1.62049e-26	6.18636e-26	1.38825e-26	1.87749e-26	3.05655e-27	3.59062e-26	2.53602e-26	-6.0707e-28	9.33326e-27	9.7491e-27	-5.42081e-27	2.11733e-26	3.53352e-27	-8.69779e-28	-1.1925e-27	-5.82373e-27	9.64826e-27	-1.50653e-27	6.7918e-28	
0.992568	0.988041	0.983849	0.979794	0.975789	0.97177	0.96767	0.9634	0.958821	0.953681	0.947466	0.938939	0.924293	0.885488	0.646173	0.0627925	6.37007e-05	4.04854e-11	1.40023e-23	2.95351e-26	-7.61138e-26	2.6923e-26	-7.30659e-26	-1.62647e-27	-3.64049e-26	2.57058e-26	-1.32236e-26	2.704e-26	1.42667e-26	-4.29293e-26	6.18748e-26	-1.82923e-26	6.40936e-26	1.52702e-26	1.53674e-26	2.8808e-27	3.4111e-26	2.56755e-26	2.2968e-27	6.10543e-27	8.31338e-27	-8.03243e-27	2.23331e-26	4.08981e-27	-1.26658e-27	-9.42231e-28	-5.78184e-27	1.00344e-26	-1.58627e-27	5.67814e-28	
0.992613	0.988114	0.983949	0.97992	0.975942	0.971952	0.967886	0.963658	0.959134	0.954076	0.948005	0.939781	0.925986	0.891206	0.690365	0.0899782	0.000143903	2.10602e-10	3.78276e-22	4.11913e-26	-6.46941e-26	5.40556e-27	-7.17716e-26	-5.48923e-27	-2.94132e-26	2.91789e-26	-1.99446e-26	3.50438e-26	5.29127e-27	-2.88385e-26	5.79551e-26	-2.35519e-26	6.15474e-26	2.96735e-26	1.29912e-27	4.54534e-28	3.44251e-26	2.92739e-26	4.11677e-27	9.06982e-27	1.00301e-26	-1.66675e-26	2.24954e-26	4.72672e-27	-4.55558e-28	-1.42427e-27	-4.6147e-27	8.95677e-27	-1.8324e-27	4.80045e-28	
0.992657	0.988186	0.984046	0.980043	0.976091	0.972131	0.968098	0.96391	0.959439	0.954461	0.948524	0.940579	0.927549	0.896177	0.72825	0.123973	0.000307243	9.82605e-10	8.27022e-21	4.15716e-26	-6.51747e-26	4.97087e-27	-7.11459e-26	-5.33126e-27	-2.90397e-26	2.95906e-26	-1.97041e-26	3.53633e-26	4.88683e-27	-2.84131e-26	5.79434e-26	-2.37103e-26	6.14442e-26	2.95232e-26	1.22686e-27	4.96875e-28	3.434e-26	2.919e-26	4.09673e-27	9.14945e-27	9.96006e-27	-1.66525e-26	2.2438e-26	4.78367e-27	-3.9595e-28	-1.43115e-27	-4.61129e-27	9.00127e-27	-1.83045e-27	4.78027e-28	
0.992701	0.988257	0.984142	0.980164	0.976239	0.972306	0.968305	0.964157	0.959737	0.954834	0.949025	0.941339	0.928998	0.900534	0.760023	0.16441	0.000621088	4.12607e-09	1.46841e-19	4.14271e-26	-6.48152e-26	5.13856e-27	-7.13213e-26	-5.25869e-27	-2.89472e-26	2.96397e-26	-1.9706e-26	3.54517e-26	4.90173e-27	-2.85445e-26	5.80124e-26	-2.37577e-26	6.14006e-26	2.96154e-26	1.29189e-27	4.9973e-28	3.43822e-26	2.91366e-26	4.11809e-27	9.18889e-27	1.0011e-26	-1.664e-26	2.2471e-26	4.81359e-27	-3.61107e-28	-1.44404e-27	-4.61795e-27	8.99884e-27	-1.83246e-27	4.78027e-28	
0.992744	0.988326	0.984236	0.980283	0.976383	0.972479	0.968509	0.964398	0.960029	0.955198	0.94951	0.942065	0.930347	0.904382	0.786311	0.210481	0.00119335	1.57029e-08	2.14672e-18	4.21488e-26	-6.34646e-26	2.48569e-27	-7.126e-26	-5.7201e-27	-2.92093e-26	3.076e-26	-2.14157e-26	3.4816e-26	6.68298e-27	-2.77243e-26	5.90451e-26	-2.33139e-26	6.10758e-26	2.91544e-26	1.61743e-27	1.19183e-27	3.41859e-26	2.9369e-26	3.59649e-27	9.14627e-27	1.0364e-26	-1.64257e-26	2.26039e-26	4.99088e-27	-6.36372e-28	-1.63048e-27	-4.83949e-27	8.94145e-27	-1.70685e-27	4.7387e-28	
0.992787	0.988395	0.984329	0.9804	0.976526	0.972648	0.96871	0.964636	0.960314	0.955553	0.949979	0.942758	0.931607	0.907805	0.807937	0.261136	0.00219069	5.46739e-08	2.6316e-17	4.20884e-26	-6.35485e-26	2.56412e-27	-7.12362e-26	-5.77016e-27	-2.91876e-26	3.08093e-26	-2.14179e-26	3.48019e-26	6.63525e-27	-2.7701e-26	5.90865e-26	-2.33e-26	6.10776e-26	2.91157e-26	1.5755e-27	1.20423e-27	3.42101e-26	2.93831e-26	3.59901e-27	9.15523e-27	1.03587e-26	-1.64358e-26	2.26108e-26	4.98795e-27	-6.30913e-28	-1.63143e-27	-4.84278e-27	8.94033e-27	-1.70597e-27	4.74669e-28	
0.992829	0.988462	0.98442	0.980515	0.976666	0.972815	0.968907	0.964868	0.960593	0.955898	0.950433	0.943422	0.932787	0.91087	0.825731	0.315235	0.00386359	1.75955e-07	2.75934e-16	4.1878e-26	-6.38177e-26	2.75867e-27	-7.17036e-26	-5.78132e-27	-2.86416e-26	3.06245e-26	-2.16281e-26	3.44825e-26	6.7142e-27	-2.77851e-26	5.90403e-26	-2.34021e-26	6.12149e-26	2.88391e-26	1.59506e-27	1.24694e-27	3.40686e-26	2.92397e-26	3.68452e-27	9.22536e-27	1.00383e-26	-1.63252e-26	2.25172e-26	5.03169e-27	-5.90893e-28	-1.61761e-27	-4.8454e-27	8.93676e-27	-1.70993e-27	4.7509e-28	
0.99287	0.988528	0.98451	0.980629	0.976804	0.972979	0.9691	0.965097	0.960867	0.956236	0.950873	0.944059	0.933896	0.913629	0.840433	0.371607	0.00657957	5.28612e-07	2.52255e-15	4.20029e-26	-6.39233e-26	4.04487e-27	-7.19137e-26	-5.95928e-27	-2.86166e-26	3.13963e-26	-2.19565e-26	3.41846e-26	5.47387e-27	-2.73363e-26	5.88195e-26	-2.31932e-26	6.12962e-26	2.85901e-26	1.51934e-27	8.90847e-28	3.38266e-26	2.90569e-26	3.70739e-27	8.97096e-27	9.99126e-27	-1.64615e-26	2.24963e-26	5.06419e-27	-7.1778e-28	-1.56525e-27	-4.82544e-27	8.855e-27	-1.68093e-27	4.69861e-28	
0.992911	0.988594	0.984599	0.980741	0.97694	0.973141	0.96929	0.965321	0.961135	0.956565	0.951301	0.94467	0.934939	0.916125	0.852661	0.429041	0.0108624	1.49521e-06	2.04431e-14	4.92093e-26	-6.29488e-26	1.84993e-27	-6.68611e-26	-6.65394e-27	-3.15715e-26	3.18438e-26	-2.19785e-26	3.3769e-26	6.33504e-27	-2.26534e-26	6.31709e-26	-2.55296e-26	5.95224e-26	2.64676e-26	5.1878e-29	-1.15232e-27	3.50734e-26	2.75086e-26	2.80873e-27	1.16331e-26	9.01413e-27	-1.82623e-26	2.05624e-26	5.61628e-27	-2.5639e-27	-2.93362e-27	-5.39833e-27	8.85222e-27	-1.67125e-27	5.59909e-28	
0.992951	0.988658	0.984687	0.980851	0.977074	0.9733	0.969478	0.965542	0.961398	0.956887	0.951716	0.945258	0.935923	0.918394	0.862911	0.48625	0.0174268	4.00782e-06	1.4876e-13	5.05188e-26	-2.93575e-26	2.03889e-26	-4.53988e-26	7.44209e-27	-5.31955e-26	3.18438e-26	-1.52462e-26	2.19713e-26	8.90328e-27	-1.18469e-26	6.15203e-26	-2.40195e-26	6.19819e-26	2.20218e-26	-6.53282e-27	1.01289e-26	2.50667e-26	2.99115e-26	7.59366e-27	1.69747e-26	-1.23661e-27	-1.37503e-26	2.00077e-26	3.36182e-27	-2.59314e-27	-6.07475e-27	-5.32975e-27	7.85367e-27	-2.02961e-27	5.59909e-28	
0.99299	0.988722	0.984773	0.98096	0.977205	0.973456	0.969662	0.965758	0.961655	0.957202	0.952119	0.945823	0.936854	0.920464	0.871575	0.541852	0.0271839	1.02201e-05	9.79906e-13	5.80419e-26	-2.9955e-26	2.03837e-26	-4.55893e-26	7.55631e-27	-5.31005e-26	3.20425e-26	-1.51212e-26	2.11885e-26	7.83016e-27	-1.29561e-26	6.2212e-26	-2.31949e-26	6.19357e-26	2.21231e-26	-5.86258e-27	1.00023e-26	2.45946e-26	2.85241e-26	7.86121e-27	1.72173e-26	-1.17023e-27	-1.3586e-26	2.01402e-26	3.17176e-27	-2.62995e-27	-6.06735e-27	-5.4428e-27	8.05112e-27	-1.93829e-27	5.77403e-28	
0.993029	0.988784	0.984858	0.981067	0.977335	0.97361	0.969842	0.965971	0.961907	0.957508	0.952511	0.946367	0.937734	0.92236	0.87896	0.594425	0.0411754	2.48255e-05	5.8625e-12	3.30335e-25	-2.99546e-26	2.03851e-26	-4.55894e-26	7.55546e-27	-5.30988e-26	3.20439e-26	-1.51211e-26	2.11894e-26	7.83015e-27	-1.29569e-26	6.22127e-26	-2.31952e-26	6.19362e-26	2.21237e-26	-5.86276e-27	1.00031e-26	2.45951e-26	2.85239e-26	7.86179e-27	1.72168e-26	-1.17033e-27	-1.35857e-26	2.01404e-26	3.17151e-27	-2.63e-27	-6.06692e-27	-5.44277e-27	8.05116e-27	-1.93833e-27	5.77479e-28	
0.993067	0.988846	0.984941	0.981172	0.977463	0.973761	0.97002	0.966179	0.962154	0.957808	0.952891	0.946891	0.938568	0.924103	0.885307	0.642657	0.0604086	5.73991e-05	3.18415e-11	8.32571e-24	-3.79383e-26	2.38443e-26	-5.98959e-26	4.25081e-28	-6.76601e-26	1.00497e-26	-1.2259e-26	1.18907e-26	2.46283e-26	5.43386e-27	4.83658e-26	-3.16821e-26	7.47287e-26	2.76225e-26	-1.42118e-26	4.01019e-27	3.17924e-26	2.45166e-26	4.12971e-27	2.87455e-26	3.15562e-27	-1.87532e-26	2.14658e-26	5.05691e-27	-5.95136e-27	-5.63024e-27	-4.23163e-27	8.8233e-27	-1.87497e-27	5.77479e-28	
0.993105	0.988907	0.985023	0.981275	0.977588	0.97391	0.970195	0.966384	0.962396	0.958101	0.953261	0.947396	0.939361	0.925712	0.890808	0.685578	0.0856209	0.000126133	1.56709e-10	2.01047e-22	-3.89898e-26	1.99637e-26	-6.45622e-26	-7.09122e-28	-7.59839e-26	6.40598e-27	-1.44519e-26	8.9337e-27	3.81778e-26	-2.88243e-27	3.79234e-26	-4.00202e-26	7.0393e-26	3.20814e-26	-1.52123e-26	1.08533e-28	3.79442e-26	2.04368e-26	9.57997e-28	3.111e-26	5.63677e-27	-2.00121e-26	2.23551e-26	5.24322e-27	-5.09876e-27	-8.65395e-27	-2.88385e-27	9.13614e-27	-1.88603e-27	6.72364e-28	
0.993142	0.988966	0.985104	0.981377	0.977711	0.974057	0.970366	0.966584	0.962633	0.958387	0.953621	0.947884	0.940115	0.927202	0.895614	0.722737	0.117084	0.000263252	6.98353e-10	4.01107e-21	-3.27113e-26	1.16561e-26	-6.23581e-26	-1.33628e-27	-8.20399e-26	6.42706e-27	-1.94432e-26	1.68964e-27	4.44938e-26	-1.1595e-27	3.98271e-26	-4.12777e-26	6.91431e-26	2.85097e-26	-1.12733e-26	1.41837e-27	3.55228e-26	2.04354e-26	7.40609e-28	3.28165e-26	7.43559e-27	-2.18106e-26	2.29613e-26	3.1742e-27	-4.64877e-27	-8.4616e-27	-3.41058e-27	8.69309e-27	-1.73126e-27	7.03889e-28	
0.993179	0.989025	0.985184	0.981478	0.977833	0.974201	0.970535	0.966782	0.962866	0.958667	0.953971	0.948355	0.940834	0.928587	0.899845	0.754223	0.154558	0.000522407	2.82407e-09	6.60715e-20	-3.27902e-26	1.15897e-26	-6.27162e-26	-1.32923e-27	-8.27403e-26	6.99925e-27	-1.95962e-26	1.53449e-27	4.457e-26	-1.46082e-27	3.9843e-26	-4.15042e-26	6.91421e-26	2.81382e-26	-1.13743e-26	1.40399e-27	3.56587e-26	2.07405e-26	5.87049e-28	3.29125e-26	7.46457e-27	-2.17548e-26	2.30734e-26	3.2311e-27	-4.63673e-27	-8.53339e-27	-3.40306e-27	8.68005e-27	-1.71558e-27	7.10911e-28	
0.993215	0.989083	0.985262	0.981577	0.977953	0.974342	0.970701	0.966976	0.963094	0.958941	0.954313	0.948811	0.941521	0.929879	0.903597	0.78053	0.197395	0.000988626	1.04185e-08	9.07879e-19	-3.36771e-26	1.39757e-26	-6.63327e-26	-3.12452e-28	-8.46617e-26	7.54618e-27	-2.00093e-26	1.86573e-27	4.49895e-26	-1.67388e-27	3.99147e-26	-4.17277e-26	6.93655e-26	2.84283e-26	-1.07276e-26	1.0707e-28	3.4804e-26	2.08247e-26	1.02666e-27	3.27259e-26	7.08951e-27	-2.13624e-26	2.21906e-26	3.73256e-27	-4.56132e-27	-8.41201e-27	-3.35183e-27	8.59966e-27	-1.72324e-27	7.10073e-28	
0.99325	0.98914	0.98534	0.981674	0.978071	0.974482	0.970864	0.967166	0.963318	0.959209	0.954646	0.949252	0.942179	0.931088	0.906945	0.802359	0.244713	0.00179184	3.53341e-08	1.05624e-17	-3.36736e-26	1.39737e-26	-6.63335e-26	-3.0643e-28	-8.46641e-26	7.54924e-27	-2.00075e-26	1.86396e-27	4.49887e-26	-1.67715e-27	3.99075e-26	-4.17271e-26	6.93546e-26	2.84313e-26	-1.07296e-26	1.07774e-28	3.47999e-26	2.08197e-26	1.02936e-27	3.27286e-26	7.085e-27	-2.13596e-26	2.21906e-26	3.73147e-27	-4.56412e-27	-8.4102e-27	-3.35194e-27	8.6008e-27	-1.72398e-27	7.10169e-28	
0.993285	0.989197	0.985416	0.98177	0.978187	0.97462	0.971025	0.967354	0.963538	0.959472	0.954971	0.949681	0.94281	0.932223	0.909951	0.820449	0.295523	0.00312539	1.11141e-07	1.05833e-16	-3.39366e-26	1.40884e-26	-6.62805e-26	-4.25193e-28	-8.46653e-26	7.54292e-27	-1.97658e-26	1.78059e-27	4.50428e-26	-1.74775e-27	3.99687e-26	-4.16757e-26	6.92373e-26	2.85325e-26	-1.0782e-26	1.56218e-28	3.48097e-26	2.07476e-26	1.04045e-27	3.27643e-26	7.16214e-27	-2.13797e-26	2.22515e-26	3.741e-27	-4.61001e-27	-8.39373e-27	-3.35027e-27	8.60919e-27	-1.72522e-27	7.10819e-28	
0.99332	0.989253	0.985492	0.981865	0.978302	0.974755	0.971184	0.967539	0.963755	0.95973	0.955289	0.950097	0.943416	0.93329	0.912664	0.835485	0.348808	0.0052707	3.27119e-07	9.2906e-16	-3.49436e-26	1.42036e-26	-6.36204e-26	-2.59105e-27	-8.7039e-26	7.65319e-27	-1.85704e-26	8.85639e-29	4.46502e-26	-3.32824e-27	3.90654e-26	-4.17945e-26	6.82821e-26	2.89383e-26	-9.65856e-27	1.96734e-27	3.4717e-26	2.05576e-26	2.65243e-27	3.22954e-26	6.69133e-27	-2.10112e-26	2.3092e-26	4.57235e-27	-3.75879e-27	-8.54153e-27	-3.07426e-27	8.81374e-27	-1.75652e-27	7.67084e-28	
0.993354	0.989308	0.985566	0.981959	0.978415	0.974889	0.97134	0.967721	0.963967	0.959983	0.9556	0.950501	0.943999	0.934297	0.915125	0.848051	0.403526	0.00862778	9.08226e-07	7.25826e-15	-3.4717e-26	1.42227e-26	-6.38613e-26	-2.89905e-27	-8.69024e-26	7.58071e-27	-1.89624e-26	-5.73472e-28	4.4838e-26	-3.51407e-27	3.90707e-26	-4.22357e-26	6.84095e-26	2.85387e-26	-9.43533e-27	2.29907e-27	3.44094e-26	2.06131e-26	2.71704e-27	3.23999e-26	6.81704e-27	-2.09438e-26	2.30964e-26	4.67215e-27	-3.81288e-27	-8.44138e-27	-3.10188e-27	8.79915e-27	-1.76462e-27	7.61503e-28	
0.993388	0.989362	0.98564	0.982051	0.978527	0.975021	0.971494	0.9679	0.964177	0.960231	0.955904	0.950895	0.944559	0.935249	0.917367	0.858623	0.458584	0.0137469	2.39445e-06	5.11214e-14	-2.88392e-26	1.4423e-26	-6.20494e-26	-7.58296e-27	-8.93996e-26	5.90117e-27	-1.58088e-26	-2.74494e-27	4.76392e-26	-9.28848e-27	4.05398e-26	-4.49567e-26	7.00967e-26	2.91463e-26	-8.6904e-27	2.08737e-27	3.66545e-26	2.08434e-26	9.92256e-28	3.26872e-26	7.88362e-27	-2.1387e-26	2.2653e-26	4.64761e-27	-3.21235e-27	-8.85149e-27	-2.7904e-27	8.51448e-27	-1.64011e-27	7.61503e-28	
0.993421	0.989415	0.985712	0.982142	0.978637	0.975151	0.971646	0.968076	0.964382	0.960475	0.956201	0.951277	0.945099	0.936149	0.919416	0.867587	0.512813	0.0213478	6.02213e-06	3.27646e-13	-2.80925e-26	1.45735e-26	-6.20101e-26	-7.37942e-27	-8.93476e-26	6.12355e-27	-1.59437e-26	-2.70951e-27	4.76169e-26	-9.30061e-27	4.05541e-26	-4.51018e-26	6.99293e-26	2.93611e-26	-8.59835e-27	2.09683e-27	3.63418e-26	2.05242e-26	1.61404e-27	3.26992e-26	7.88362e-27	-2.1341e-26	2.27914e-26	4.82213e-27	-2.93964e-27	-8.7755e-27	-2.80201e-27	8.42455e-27	-1.63592e-27	7.62425e-28	
0.993454	0.989468	0.985784	0.982232	0.978745	0.975279	0.971795	0.968249	0.964585	0.960714	0.956492	0.951649	0.945619	0.937003	0.921297	0.875246	0.564972	0.0323002	1.4483e-05	1.92094e-12	-6.24081e-29	1.45737e-26	-6.20107e-26	-7.37984e-27	-8.93477e-26	6.12359e-27	-1.59439e-26	-2.70921e-27	4.76177e-26	-9.30053e-27	4.05539e-26	-4.51018e-26	6.99295e-26	2.93611e-26	-8.59818e-27	2.0967e-27	3.63419e-26	2.05241e-26	1.61462e-27	3.26998e-26	7.88343e-27	-2.13415e-26	2.27909e-26	4.82276e-27	-2.93959e-27	-8.77515e-27	-2.80188e-27	8.42445e-27	-1.63605e-27	7.62613e-28	
0.993486	0.98952	0.985854	0.982321	0.978853	0.975406	0.971942	0.96842	0.964783	0.960948	0.956776	0.95201	0.946121	0.937813	0.923029	0.88184	0.61383	0.0475352	3.3316e-05	1.03168e-11	8.29209e-25	1.62716e-26	-6.71959e-26	1.37786e-26	-8.58093e-26	7.46439e-27	-1.45104e-26	-7.53702e-27	5.3929e-26	-5.67303e-27	4.64697e-26	-5.67702e-26	6.83181e-26	3.67335e-26	-9.39526e-27	-1.0247e-26	4.01569e-26	1.93694e-26	1.34135e-26	2.90951e-26	1.28159e-26	-2.36303e-26	2.43792e-26	-3.31302e-27	1.40456e-27	-1.06389e-26	-4.8378e-27	8.32731e-27	-9.96405e-28	1.18398e-27	
0.993518	0.989572	0.985924	0.982408	0.978958	0.97553	0.972087	0.968588	0.964979	0.961178	0.957054	0.952362	0.946605	0.938583	0.924629	0.887561	0.658321	0.067879	7.32245e-05	5.06982e-11	2.01856e-23	1.6272e-26	-6.71962e-26	1.37789e-26	-8.58102e-26	7.46449e-27	-1.45106e-26	-7.53714e-27	5.3929e-26	-5.67327e-27	4.64705e-26	-5.67704e-26	6.83176e-26	3.67337e-26	-9.39481e-27	-1.02472e-26	4.01568e-26	1.93696e-26	1.34143e-26	2.9095e-26	1.28159e-26	-2.36306e-26	2.43794e-26	-3.31301e-27	1.40451e-27	-1.0639e-26	-4.83789e-27	8.32738e-27	-9.96294e-28	1.18399e-27	
0.99355	0.989622	0.985992	0.982494	0.979062	0.975653	0.97223	0.968753	0.965171	0.961404	0.957326	0.952705	0.947073	0.939316	0.926112	0.892562	0.697735	0.0938589	0.000153574	2.27583e-10	4.08548e-22	1.38665e-26	-6.34004e-26	1.44705e-26	-8.02189e-26	1.26979e-26	-1.96469e-26	-1.1618e-26	5.0388e-26	6.37691e-29	4.69642e-26	-5.62363e-26	6.77757e-26	4.35144e-26	-6.59819e-27	-1.0868e-26	4.55322e-26	1.69997e-26	1.05975e-26	2.96976e-26	1.46254e-26	-2.6941e-26	2.195e-26	-1.67027e-27	2.65236e-28	-1.24079e-26	-5.34989e-27	7.95576e-27	-1.16637e-27	9.66687e-28	
0.993581	0.989672	0.98606	0.982579	0.979165	0.975774	0.972371	0.968916	0.965359	0.961625	0.957592	0.953039	0.947525	0.940016	0.927492	0.896965	0.731824	0.125577	0.000307266	9.33078e-10	6.91086e-21	1.09223e-26	-6.28536e-26	1.38659e-26	-7.95886e-26	1.54317e-26	-2.14274e-26	-8.73211e-27	5.07312e-26	2.69955e-27	4.41048e-26	-5.73931e-26	6.79316e-26	4.27735e-26	-4.79564e-27	-1.10949e-26	4.68148e-26	1.75292e-26	1.00203e-26	2.93207e-26	1.57378e-26	-2.68764e-26	2.20814e-26	-1.57686e-27	6.31555e-28	-1.28906e-26	-5.37408e-27	7.55041e-27	-1.23502e-27	1.02874e-27	
0.993611	0.989721	0.986126	0.982663	0.979266	0.975893	0.972509	0.969076	0.965545	0.961843	0.957852	0.953365	0.947963	0.940685	0.928779	0.90087	0.760778	0.162715	0.00058725	3.50259e-09	9.82179e-20	1.13961e-26	-6.30752e-26	1.36785e-26	-7.96492e-26	1.55788e-26	-2.11074e-26	-8.70949e-27	5.03814e-26	2.6836e-27	4.40222e-26	-5.73286e-26	6.76832e-26	4.26867e-26	-4.9843e-27	-1.07907e-26	4.63292e-26	1.76434e-26	9.86646e-27	2.95524e-26	1.56483e-26	-2.68654e-26	2.20666e-26	-1.46822e-27	5.28224e-28	-1.27214e-26	-5.26903e-27	7.47607e-27	-1.23432e-27	1.02874e-27	
0.993642	0.98977	0.986192	0.982746	0.979365	0.97601	0.972646	0.969234	0.965728	0.962056	0.958108	0.953683	0.948388	0.941326	0.929984	0.904353	0.78509	0.20464	0.00107519	1.20989e-08	1.18446e-18	1.11937e-26	-6.25587e-26	1.30739e-26	-7.9758e-26	1.61315e-26	-2.13204e-26	-8.40987e-27	5.01534e-26	2.72702e-27	4.43352e-26	-5.72131e-26	6.72426e-26	4.27102e-26	-5.26535e-27	-1.06609e-26	4.63117e-26	1.76292e-26	9.90766e-27	2.94763e-26	1.57557e-26	-2.69345e-26	2.20959e-26	-1.48915e-27	5.01932e-28	-1.27595e-26	-5.25387e-27	7.48472e-27	-1.24174e-27	1.02384e-27	
0.993671	0.989818	0.986257	0.982827	0.979464	0.976126	0.97278	0.96939	0.965908	0.962266	0.958358	0.953994	0.9488	0.941941	0.931116	0.907481	0.805397	0.250548	0.00189312	3.87241e-08	1.22833e-17	1.1201e-26	-6.25757e-26	1.30715e-26	-7.97904e-26	1.6145e-26	-2.13407e-26	-8.40398e-27	5.01425e-26	2.74311e-27	4.43432e-26	-5.72335e-26	6.72504e-26	4.27056e-26	-5.27857e-27	-1.06553e-26	4.63183e-26	1.7626e-26	9.90957e-27	2.94667e-26	1.57572e-26	-2.69427e-26	2.21024e-26	-1.48901e-27	5.01082e-28	-1.27588e-26	-5.25599e-27	7.48332e-27	-1.24148e-27	1.02384e-27	
0.993701	0.989866	0.986321	0.982908	0.979561	0.976241	0.972913	0.969543	0.966085	0.962473	0.958604	0.954297	0.9492	0.942531	0.932181	0.910303	0.822351	0.299561	0.00321923	1.15738e-07	1.11194e-16	1.13039e-26	-6.2577e-26	1.30307e-26	-7.97995e-26	1.6283e-26	-2.14221e-26	-8.28097e-27	5.00939e-26	2.67535e-27	4.43695e-26	-5.71745e-26	6.72242e-26	4.26307e-26	-5.27587e-27	-1.06051e-26	4.63321e-26	1.7619e-26	9.89736e-27	2.946e-26	1.57157e-26	-2.69126e-26	2.21561e-26	-1.46288e-27	4.99151e-28	-1.27472e-26	-5.25662e-27	7.48157e-27	-1.24209e-27	1.02357e-27	
0.99373	0.989912	0.986385	0.982988	0.979657	0.976354	0.973045	0.969694	0.966259	0.962676	0.958846	0.954595	0.94959	0.943099	0.933185	0.912862	0.836549	0.350781	0.0053085	3.2555e-07	8.91964e-16	1.09789e-26	-6.312e-26	1.35704e-26	-8.21891e-26	1.55922e-26	-2.07553e-26	-7.14176e-27	4.93556e-26	3.19232e-27	4.35811e-26	-5.68929e-26	6.77507e-26	4.40239e-26	-5.72847e-27	-1.18682e-26	4.56056e-26	1.88664e-26	9.43928e-27	3.05715e-26	1.54538e-26	-2.68346e-26	2.20162e-26	-1.74345e-27	3.93954e-28	-1.28286e-26	-5.2495e-27	7.44486e-27	-1.27855e-27	1.00488e-27	
0.993759	0.989959	0.986447	0.983066	0.979752	0.976465	0.973174	0.969844	0.966432	0.962877	0.959083	0.954885	0.949968	0.943647	0.934135	0.915192	0.848499	0.40329	0.00851794	8.67934e-07	6.42814e-15	9.74743e-27	-6.23025e-26	1.2598e-26	-8.05247e-26	1.75229e-26	-2.38779e-26	-5.91042e-27	4.84017e-26	3.57239e-27	4.23957e-26	-5.72811e-26	6.78786e-26	4.46054e-26	-6.1175e-27	-1.32485e-26	4.47684e-26	1.81148e-26	1.00554e-26	3.06113e-26	1.5308e-26	-2.69327e-26	2.22216e-26	-2.07919e-27	4.74242e-28	-1.29121e-26	-4.97318e-27	7.262e-27	-1.18135e-27	1.03319e-27	
0.993787	0.990005	0.986509	0.983144	0.979846	0.976576	0.973302	0.969991	0.966601	0.963074	0.959316	0.95517	0.950337	0.944174	0.935034	0.917323	0.858623	0.456128	0.0133326	2.20614e-06	4.21007e-14	9.29079e-27	-5.9493e-26	1.14949e-26	-8.20261e-26	1.3819e-26	-2.62658e-26	-5.47883e-27	5.02234e-26	-2.56861e-28	4.23296e-26	-5.69691e-26	6.71033e-26	4.30643e-26	-6.11219e-27	-1.41571e-26	4.49654e-26	1.77355e-26	1.00171e-26	3.04257e-26	1.5997e-26	-2.64686e-26	2.19881e-26	-2.55036e-27	1.67996e-27	-1.31608e-26	-4.80624e-27	6.9075e-27	-1.3051e-27	1.03319e-27	
0.993816	0.99005	0.986571	0.983221	0.979938	0.976685	0.973428	0.970136	0.966769	0.963268	0.959545	0.955449	0.950696	0.944683	0.935887	0.919278	0.867259	0.508268	0.0203818	5.36888e-06	2.52726e-13	7.42395e-27	-5.92875e-26	1.41593e-26	-7.99783e-26	1.45238e-26	-2.43981e-26	-6.77083e-27	5.13975e-26	-1.16708e-27	4.33037e-26	-5.55319e-26	6.70866e-26	4.34297e-26	-7.45273e-27	-1.32972e-26	4.39675e-26	1.75386e-26	1.00171e-26	3.05798e-26	1.58749e-26	-2.59723e-26	2.11915e-26	-1.96464e-27	1.49322e-27	-1.28707e-26	-4.66897e-27	7.00885e-27	-1.36047e-27	1.03319e-27	
0.993843	0.990095	0.986631	0.983297	0.98003	0.976792	0.973553	0.97028	0.966933	0.963459	0.95977	0.955722	0.951046	0.945174	0.936697	0.921078	0.874679	0.558621	0.0304268	1.25386e-05	1.39754e-12	3.6623e-26	-6.14446e-26	1.85484e-26	-8.647e-26	1.00917e-26	-2.78579e-26	-1.42626e-27	4.9369e-26	-8.57527e-27	4.61664e-26	-5.1413e-26	7.15035e-26	4.58868e-26	-6.24934e-27	-1.56916e-26	4.27162e-26	1.75741e-26	1.17359e-26	3.01549e-26	1.67456e-26	-2.68664e-26	2.35448e-26	-2.87284e-27	3.05621e-27	-1.12833e-26	-5.37824e-27	7.45993e-27	-1.37111e-27	9.79047e-28	
